Date,corporate_loans_lagged_금리(연리%),corporate_loans_lagged_금리(연리%)_lag_6,corporate_loans_long_금리(연리%),GFCF_ICT_Real_long_GFCF_Real,GFCF_Real_ma6_GFCF_Real,GFCF_Real_ma6_GFCF_Real_6년_이동평균,ict_수입액 (백만US$),ict_수출액 (백만US$),info_comm_value,investment_final_전기기기 및 장치_계절조정지수 (2020=100),investment_final_전기기기 및 장치_원지수 (2020=100),investment_final_컴퓨터사무용기계_계절조정지수 (2020=100),investment_final_컴퓨터사무용기계_원지수 (2020=100),investment_final_특수산업용기계_계절조정지수 (2020=100),investment_final_특수산업용기계_원지수 (2020=100),investment_lagged_계절조정지수 (2020=100)_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_특수산업용기계,investment_lagged_원지수 (2020=100)_전기기기 및 장치,investment_lagged_원지수 (2020=100)_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_계절조정지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_계절조정지수 (2020=100)_lag_12_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_1_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_1_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_1_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_3_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_3_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_3_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_6_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_6_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_6_특수산업용기계,investment_lagged_원지수 (2020=100)_lag_12_전기기기 및 장치,investment_lagged_원지수 (2020=100)_lag_12_컴퓨터사무용기계,investment_lagged_원지수 (2020=100)_lag_12_특수산업용기계,investment_ma_돈_전기기기 및 장치_원지수 (2020=100),investment_ma_돈_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_원지수 (2020=100),investment_ma_돈_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_돈_특수산업용기계_원지수 (2020=100),investment_ma_돈_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_3개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_3개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_3개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_6개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_6개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_6개월_특수산업용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_원지수 (2020=100),investment_ma_이동평균_12개월_전기기기 및 장치_계절조정지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_원지수 (2020=100),investment_ma_이동평균_12개월_컴퓨터사무용기계_계절조정지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_원지수 (2020=100),investment_ma_이동평균_12개월_특수산업용기계_계절조정지수 (2020=100),exchange_rate_lagged_환율,exchange_rate_lagged_환율_lag_1,exchange_rate_lagged_환율_lag_6,exchange_rate_long_환율,software_expenditure,gdp_통신업,application_lag1,application_lag2,corp_domestic_applications,corp_domestic_registrations,loan_avg,loan_avg_lag1,loan_avg_lag2,manufacturing_productivity,registration_lag1,registration_lag2,regular_avg_wage,rnd_total,rnd_total_by_industry_app_sw,rnd_total_by_industry_consulting,rnd_total_by_industry_embedded_sw,rnd_total_by_industry_info_svc,rnd_total_by_industry_programming_svc,rnd_total_by_industry_system_sw,rnd_total_by_industry_virtual_asset,rnd_total_lag1,rnd_total_lag1_x,rnd_total_lag1_y,rnd_total_lag2,rnd_total_lag2_x,rnd_total_lag2_y,service_productivity,application_lag1_decomposed,application_lag2_decomposed,corp_domestic_applications_decomposed,corp_domestic_registrations_decomposed,loan_avg_decomposed,loan_avg_lag1_decomposed,loan_avg_lag2_decomposed,manufacturing_productivity_decomposed,registration_lag1_decomposed,registration_lag2_decomposed,regular_avg_wage_decomposed,rnd_total_decomposed,rnd_total_by_industry_app_sw_decomposed,rnd_total_by_industry_consulting_decomposed,rnd_total_by_industry_embedded_sw_decomposed,rnd_total_by_industry_info_svc_decomposed,rnd_total_by_industry_programming_svc_decomposed,rnd_total_by_industry_system_sw_decomposed,rnd_total_by_industry_virtual_asset_decomposed,rnd_total_lag1_decomposed,rnd_total_lag1_x_decomposed,rnd_total_lag1_y_decomposed,rnd_total_lag2_decomposed,rnd_total_lag2_x_decomposed,rnd_total_lag2_y_decomposed,service_productivity_decomposed,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite,Corporate_Loan_Rate,productivity_index,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M
2001-08-01,7.29,8.05,7.29,23276.75,23276.75,16733.5375,37878.833333333,58249.666666667,8365.0,55.4,59.3,50.5,42.6,80.1,71.0,55.4,50.5,80.1,59.3,42.6,71.0,52.8,54.3,80.1,51.3,51.2,80.1,48.1,52.4,80.1,57.3,84.4,80.1,47.0,50.6,71.0,52.1,47.5,71.0,42.3,50.9,71.0,61.6,70.5,71.0,59.3,55.4,42.6,50.5,71.0,80.1,58.1,58.6,52.066666666667,56.066666666667,74.4,76.566666666667,56.033333333333,55.333333333333,55.216666666667,55.533333333333,65.8,64.616666666667,55.908333333333,55.716666666667,57.075,56.925,56.408333333333,56.241666666667,1267.4583333333,1224.3775,790.88416666667,1267.4583333333,273569.0,2290.9333333333,122238.48314995073,114388.5477541405,98416.91610740914,58512.0219777722,7.958102499894832,8.682020873718809,9.700980600643788,131.6511987717234,67701.47586440189,64271.42380632003,210.057175319808,4935880.069178188,27901.327847397097,867.0175697577536,90.00078071918834,1266.4932113294894,6890.478826392353,34577.006776847105,-0.0415173408969581,4935880.148719752,80491.0222127081,7771841.674008816,4935879.959923411,40295.342522468505,7721315.61703763,33.877043749744985,120710.09463305424,114750.80020138524,98985.18362798257,58749.40472058511,7.881321640477049,8.628258529962924,9.642402325346456,131.73999611295096,67107.12131446123,64407.9446716801,210.95041104250805,4890599.733803707,28032.435331925364,867.535579469425,91.62467620716242,1243.3986054338147,7006.200625577948,34478.14547712419,-3.05233874808441,5044122.068965577,79421.67724720333,7766426.4509849455,4800933.702547689,41020.06698226392,7714895.99284696,33.86204012416929,261883.16666666663,11025.0,7995.8,73.7,110.87938002693508,7.29,95.7,1267.4583333333337,100.67840342937104,256461.3583333333,15.372301581527866,0.0,-233.9666666666635,7.74
2001-09-01,7.12,8.02,7.12,23335.4,23335.4,16897.083333333,38232.666666667,59022.333333333,8569.0,54.6,53.7,51.8,51.6,80.1,71.0,54.6,51.8,80.1,53.7,51.6,71.0,55.4,50.5,80.1,67.6,63.4,80.1,52.7,56.7,80.1,58.1,62.0,80.1,59.3,42.6,71.0,68.0,63.0,71.0,56.2,67.5,71.0,56.8,60.5,71.0,53.7,54.6,51.6,51.8,71.0,80.1,53.333333333333,54.266666666667,48.266666666667,52.2,74.4,76.566666666667,55.616666666667,55.65,52.566666666667,54.716666666667,65.8,64.616666666667,55.65,55.425,56.333333333333,56.075,56.408333333333,56.241666666667,1264.0966666667,1237.7,793.73333333333,1264.0966666667,273569.0,2347.1666666667,122222.81842229536,114392.5270408206,94924.73068115531,57074.33457625593,7.897182761057826,8.617724117103636,9.618185779091622,132.13486300305695,67695.09247215424,64273.07816654467,202.6550812075984,4935880.063064584,27901.33387224405,867.0264069214747,90.00159992974883,1266.4897797470094,6890.474246461767,34577.010213474336,-0.0504844679987608,4935880.139965946,80491.01335058057,7771841.610458266,4935879.962282364,40295.33872681772,7721315.562506903,33.88576487580285,120366.56962594698,114839.68301540936,96119.22669622715,57570.05307251955,7.82169217137932,8.565280372381462,9.561508206625172,132.20527651767253,66964.80244939118,64444.729862128304,204.74816725161315,4905203.067364134,27989.542074149645,867.3716753977673,91.0819935108394,1251.6872475011558,6966.149877528813,34514.03640465548,-2.077741304738208,5006945.9917192925,79792.14279180107,7768439.144019661,4863329.109222891,40766.44910204937,7717159.91483049,33.86824531837328,262985.6,10924.0,7799.5,73.7,112.77064409502572,7.12,95.7,1264.0966666666668,102.92960243063864,257200.39166666663,11.381672610019088,0.0,-656.7999999999993,7.61
2001-10-01,6.93,7.85,6.93,23394.05,23394.05,17060.629166667,38586.5,59795.0,8773.0,54.1,58.5,63.1,64.6,80.1,71.0,54.1,63.1,80.1,58.5,64.6,71.0,54.6,51.8,80.1,52.8,54.3,80.1,52.2,57.1,80.1,59.7,61.9,80.1,53.7,51.6,71.0,47.0,50.6,71.0,53.6,60.1,71.0,62.5,64.4,71.0,58.5,54.1,64.6,63.1,71.0,80.1,57.166666666667,54.7,52.933333333333,55.133333333333,74.4,76.566666666667,56.433333333333,55.966666666667,53.316666666667,55.716666666667,65.8,64.616666666667,55.316666666667,54.958333333333,56.35,56.175,56.408333333333,56.241666666667,1260.735,1251.0225,796.5825,1260.735,273569.0,2403.4,121906.15305347984,114469.59898529436,91732.38732805313,55760.74551764874,7.838910653779031,8.555975643778941,9.538028593152283,132.60573994451366,67569.54351041597,64302.878400564754,195.8472045063768,4935880.05649008,27901.339687481188,867.0349684801303,90.0023947127364,1266.4864551406029,6890.469825878049,34577.013542997054,-0.0591395172222777,4935880.130397497,80491.00471788694,7771841.543785501,4935879.964860844,40295.33504945098,7721315.503865162,33.89419312116751,119749.6277717489,114988.63026748731,93409.94439485492,56455.61993374048,7.763391889454403,8.503401181035573,9.480935959297014,132.64964470004722,66711.1393376138,64504.09166358116,198.8307898811282,4931195.244823908,27912.93463311916,867.0863952926236,90.147756055967,1265.1570361796498,6898.5470186838265,34572.52191642333,-0.3543346640241209,4944080.677684647,80418.53273330457,7771611.707453139,4960413.331615562,40341.425175912096,7720905.946534973,33.87409533272356,264318.0333333333,11479.966666666667,8095.933333333333,73.7,113.117227527669,6.93,95.7,1260.735,105.64768381019394,258073.91111111105,9.81819278746788,0.0,17.099999999998545,7.55
2001-11-01,6.78,7.74,6.78,23452.7,23452.7,17224.175,38940.333333333,60567.666666667,8932.4666666667,44.0,45.8,60.4,59.6,80.1,71.0,44.0,60.4,80.1,45.8,59.6,71.0,54.1,63.1,80.1,55.4,50.5,80.1,51.3,51.2,80.1,61.5,55.5,80.1,58.5,64.6,71.0,59.3,42.6,71.0,52.1,47.5,71.0,64.4,54.6,71.0,45.8,44.0,59.6,60.4,71.0,80.1,52.666666666667,50.9,58.6,58.433333333333,74.4,76.566666666667,55.383333333333,54.75,55.333333333333,57.25,65.8,64.616666666667,53.766666666667,53.5,56.766666666667,56.583333333333,56.408333333333,56.241666666667,1257.3733333333,1264.345,799.43166666667,1257.3733333333,273569.0,2467.3666666667,121209.69612571104,114638.90497620072,88722.5057718689,54523.097576887056,7.779429632904561,8.492698322370762,9.455264640460207,133.0952552864468,67293.62786051273,64368.20095450959,189.3661717796972,4935880.048996807,27901.34567290971,867.0438144564159,90.00321708513539,1266.483020042268,6890.46527592695,34577.0169832056,-0.0680477589012937,4935880.119342799,80490.99574885124,7771841.469403412,4935879.967839832,40295.33124982455,7721315.437028395,33.902881627161186,118830.81779909864,115205.79730355446,90927.70954067331,55435.292454964365,7.705251100104327,8.441491843666771,9.400079215368269,133.07598785255402,66335.27665077112,64591.766135570215,193.3460754854725,4970030.691480272,27799.96938047189,866.6545630730166,88.73904621081584,1285.765710761004,6796.743781599656,34661.27154613368,2.280574709269119,4849114.368492375,81360.1242140048,7776517.373135012,5098220.2013261365,39700.70593494066,7726592.072582628,33.879516223025064,265650.4666666667,12035.933333333332,8392.366666666667,73.7,113.24694821312944,6.78,95.7,1257.3733333333334,108.3025180782776,259081.91666666663,10.67804354490573,0.0,691.0,7.29
2001-12-01,6.69,7.61,6.69,23511.35,23511.35,17387.720833333,39294.166666667,61340.333333333,9091.9333333333,53.3,56.5,63.3,76.8,80.1,71.0,53.3,63.3,80.1,56.5,76.8,71.0,44.0,60.4,80.1,54.6,51.8,80.1,67.6,63.4,80.1,53.9,57.4,80.1,45.8,59.6,71.0,53.7,51.6,71.0,68.0,63.0,71.0,56.9,70.0,71.0,56.5,53.3,76.8,63.3,71.0,80.1,53.6,50.466666666667,67.0,62.266666666667,74.4,76.566666666667,53.466666666667,52.366666666667,57.633333333333,57.233333333333,65.8,64.616666666667,53.733333333333,53.45,57.333333333333,57.075,56.408333333333,56.241666666667,1254.0116666667,1277.6675,802.28083333333,1254.0116666667,273569.0,2531.3333333333,120123.16782351171,114902.92628800076,86180.63178486236,53478.9683154516,7.722604236686705,8.432012307378844,9.37532868843416,133.5718598382545,66863.29199391637,64469.99067600032,183.80862191249423,4935880.041049467,27901.3514348288,867.052363854065,90.00401306354532,1266.479700065193,6890.460895888738,34577.020308151885,-0.0766232367187022,4935880.107482796,80490.98703144141,7771841.391974675,4935879.971035834,40295.32757749228,7721315.366141562,33.911261477251806,117590.11791907206,115480.63723058433,88714.17282464654,54525.97311692051,7.648499093616523,8.38076749723897,9.31979593842219,133.47576442927598,65828.55444605423,64701.18017942911,188.371624562626,5022687.402023095,27646.3528382288,866.0776421535837,86.85311392409051,1312.7558167740822,6661.341101025496,34777.7566644072,5.8435810132422565,4722769.139575652,82613.61738760887,7782863.228726881,5277505.365086093,38850.69991928885,7734093.429391487,33.88459715685013,266982.9,12591.9,8688.8,73.7,110.51041386419412,6.69,95.7,1254.0116666666668,110.2404791195792,260224.4083333333,12.120661537690715,0.0,1364.8999999999996,7.12
2002-01-01,6.69,7.55,6.69,23570.0,23570.0,17551.266666667,39648.0,62113.0,9251.4,81.4,78.4,60.0,55.6,80.1,71.0,81.4,60.0,80.1,78.4,55.6,71.0,53.3,63.3,80.1,54.1,63.1,80.1,52.8,54.3,80.1,55.3,60.7,80.1,56.5,76.8,71.0,58.5,64.6,71.0,47.0,50.6,71.0,51.8,53.2,71.0,78.4,81.4,55.6,60.0,71.0,80.1,60.233333333333,59.566666666667,64.0,61.233333333333,74.4,76.566666666667,58.7,57.133333333333,58.466666666667,58.183333333333,65.8,64.616666666667,55.95,55.625,57.533333333333,57.016666666667,56.408333333333,56.241666666667,1250.65,1290.99,805.13,1250.65,273569.0,2595.3,118519.0,115291.5,84030.0,52596.0,6.7,7.7,8.55,135.0,66229.0,64619.0,176.9,4935880.0,27901.3,867.0,90.0,1266.5,6890.5,34577.0,0.0,4935880.0,80491.0,7771841.5,4935880.0,40295.35,7721315.0,33.75,116030.38511356054,115807.47048569964,86810.27225460294,53744.6536141392,7.590788239275794,8.317265335993657,9.224307544232587,134.15685471852714,65194.2631278011,64832.24879777584,184.0190967779028,5086057.822741494,27462.835487453827,865.3825692667486,84.57315620487957,1345.637121251999,6497.772788974256,34919.02795914658,10.183028513512827,4569870.729752114,84126.34642164767,7790637.702294148,5485927.431573927,37823.35708245792,7743193.161601296,33.89091246755263,269461.9,12723.733333333334,8964.433333333332,73.7,113.93293598489274,6.69,95.7,1250.65,112.40959161864102,261502.7111111111,12.120661537690747,0.0,1597.7333333333336,6.93
2002-02-01,6.59,7.29,6.59,23505.016666667,23505.016666667,17710.858333333,40172.333333333,63297.25,9322.2666666667,56.5,48.5,62.3,57.7,80.1,71.0,56.5,62.3,80.1,48.5,57.7,71.0,81.4,60.0,80.1,44.0,60.4,80.1,55.4,50.5,80.1,48.1,52.4,80.1,78.4,55.6,71.0,45.8,59.6,71.0,59.3,42.6,71.0,42.3,50.9,71.0,48.5,56.5,57.7,62.3,71.0,80.1,61.133333333333,63.733333333333,63.366666666667,61.866666666667,74.4,76.566666666667,56.9,57.316666666667,60.983333333333,60.15,65.8,64.616666666667,56.466666666667,56.325,58.1,57.841666666667,56.408333333333,56.241666666667,1245.75,1287.6283333333,817.50083333333,1245.75,276131.33333333,2612.3,116384.8437057617,115805.92975793668,82440.82161280063,51947.32650852496,7.607575876167565,8.30846820644754,9.211021706994512,134.56595613912157,65382.95967336987,64817.95092039641,175.25063642548923,4935880.022377325,27901.36321615947,867.0699542790054,90.00565459779072,1266.472869044852,6890.45194009835,34577.027149494446,-0.0941570615018315,4935880.079214568,80490.96893722627,7771841.214406499,4935879.978653478,40295.32002134252,7721315.199594133,33.92845611720447,114144.82373636973,116109.51959531275,85155.51059138039,53067.04601545889,7.531978857632092,8.257126658054233,9.147233260818629,134.81670083280463,64507.29532125809,64934.28997767559,180.57021791391423,4923848.948842104,27937.292053461773,867.0851183945048,90.41427338729878,1260.2366324324855,6921.777113844411,34547.946835071474,-1.2907184302580836,4964807.673547599,80194.74574160053,7770274.55433913,4854634.43479207,40497.638530742384,7719591.638155778,33.92118577456143,271940.9,12855.566666666666,9240.066666666668,73.7,112.58999563490404,6.59,95.7,1245.75,112.69469421996916,262916.825,12.340137997088348,0.0,1830.5666666666657,6.78
2002-03-01,6.57,7.12,6.57,23440.033333333,23440.033333333,17870.45,40696.666666667,64481.5,9393.1333333333,68.2,69.9,61.0,72.5,80.1,71.0,68.2,61.0,80.1,69.9,72.5,71.0,56.5,62.3,80.1,53.3,63.3,80.1,54.6,51.8,80.1,52.7,56.7,80.1,48.5,57.7,71.0,56.5,76.8,71.0,53.7,51.6,71.0,56.2,67.5,71.0,69.9,68.2,72.5,61.0,71.0,80.1,65.6,68.7,61.933333333333,61.1,74.4,76.566666666667,59.6,59.583333333333,64.466666666667,61.683333333333,65.8,64.616666666667,57.608333333333,57.616666666667,58.516666666667,58.2,56.408333333333,56.241666666667,1240.85,1284.2666666667,829.87166666667,1240.85,278693.66666667,2629.3,114064.96594415522,116339.1623599037,81448.25834060951,51543.41879377942,7.556741785890196,8.253570415656863,9.1373863084569,135.01898809855683,64464.46792609817,65023.37462547384,172.74710505547606,4935880.012917732,27901.368467114185,867.0778450538897,90.00639271140199,1266.4698046916824,6890.447948501887,34577.03021852305,-0.1019717447643921,4935880.06472961,80490.96074800636,7771841.126214178,4935879.982556846,40295.3166316361,7721315.115218645,33.936151586015875,111969.32097195872,116457.26793566672,83888.74077355914,52549.91248082712,7.478988432989755,8.199934157517987,9.070685807018837,135.23755333562005,63647.20040108072,65063.95496902987,177.5482327794842,4919275.863657211,27951.694477347213,867.2509397251293,90.6521523385478,1255.966382755867,6939.728344573183,34530.4346457474,-1.2947327379931184,4981130.899290148,80032.83140954777,7769231.567425358,4834884.0460455725,40612.0115384831,7718502.002685023,33.92919628097204,274419.9,12987.4,9515.7,73.7,117.9978110950574,6.57,95.7,1240.85,113.56588871997448,264466.75,12.743570831522309,0.0,2063.4,6.69
2002-04-01,6.58,6.93,6.58,23375.05,23375.05,18030.041666667,41221.0,65665.75,9464.0,58.8,62.7,60.4,63.6,80.1,71.0,58.8,60.4,80.1,62.7,63.6,71.0,68.2,61.0,80.1,81.4,60.0,80.1,54.1,63.1,80.1,52.2,57.1,80.1,69.9,72.5,71.0,78.4,55.6,71.0,58.5,64.6,71.0,53.6,60.1,71.0,62.7,58.8,63.6,60.4,71.0,80.1,60.366666666667,61.166666666667,64.6,61.233333333333,74.4,76.566666666667,60.3,60.366666666667,64.3,61.233333333333,65.8,64.616666666667,58.366666666667,58.166666666667,58.808333333333,58.475,56.408333333333,56.241666666667,1235.95,1280.905,842.2425,1235.95,281256.0,2646.3,111146.76611488916,116957.7217098274,80780.04790816196,51273.78737883057,7.501305818326237,8.193491424768919,9.056399934503789,135.5235673566033,63309.27190121452,65261.64020022426,170.83683637282164,4935880.001674311,27901.374220096623,867.0865289205228,90.0072063362542,1266.4664322912747,6890.443575289614,34577.03359610292,-0.1105334394607503,4935880.047402417,80490.9516809542,7771841.022585185,4935879.9872261295,40295.31290112694,7721315.014932221,33.94460975059269,109546.7582760188,116797.1927306896,82957.86348964079,52169.58975925871,7.424958278274729,8.141658682559303,8.993800657680541,135.68531053896754,62690.976181883525,65195.13646099184,175.2287370330623,4909950.950109349,27979.13046589429,867.3835389968353,90.9751952364586,1251.636162670817,6962.509757231022,34511.986670689,-1.831708854400938,5002398.903012009,79822.47494350748,7768255.787997164,4807239.385823957,40752.92268996604,7717260.098571854,33.93752123362999,276161.1666666667,13161.933333333332,9517.7,73.7,118.36519279956003,6.58,95.7,1235.95,114.44054959862297,266054.6277777778,13.286989763292718,0.0,1681.966666666665,6.69
2002-05-01,6.46,6.78,6.46,23310.066666667,23310.066666667,18189.633333333,41745.333333333,66850.0,9529.8,48.9,51.8,67.4,62.8,80.1,71.0,48.9,67.4,80.1,51.8,62.8,71.0,58.8,60.4,80.1,56.5,62.3,80.1,44.0,60.4,80.1,51.3,51.2,80.1,62.7,63.6,71.0,48.5,57.7,71.0,45.8,59.6,71.0,52.1,47.5,71.0,51.8,48.9,62.8,67.4,71.0,80.1,61.466666666667,58.633333333333,66.3,62.933333333333,74.4,76.566666666667,61.3,61.183333333333,64.833333333333,62.4,65.8,64.616666666667,58.341666666667,57.966666666667,60.083333333333,59.825,56.408333333333,56.241666666667,1231.05,1277.5433333333,854.61333333333,1231.05,283818.33333333,2687.8333333333,108058.88953062416,117535.5531250547,80502.66592643208,51164.6765483457,7.448529660428954,8.136088472082694,8.978657916430251,136.0149114004913,62087.15612211961,65484.18592366128,169.74465055326485,4935879.990004545,27901.379719513003,867.0948702233807,90.00798923408962,1266.4631928715423,6890.439394838123,34577.03684053309,-0.1187176408291718,4935880.029311626,80490.94291508717,7771840.916175121,4935879.992101187,40295.30931766875,7721314.910842964,33.95272503475007,106914.87785519118,117085.79467232709,82333.74250216995,51914.99312328728,7.372383238994387,8.084638978898852,8.917513233330258,136.15085219120385,61651.72584911536,65305.29137242483,173.54658289623805,4900848.904625821,28005.02367815629,867.5076150008509,91.30496332393842,1246.8184932813965,6986.102752970102,34491.724887798904,-2.4263570394961644,5024551.285381336,79605.36638756325,7767104.279602468,4779623.695246023,40900.584411822645,7715930.514220014,33.94572927581437,277902.43333333335,13336.466666666667,9519.7,73.7,118.7903964299606,6.46,95.7,1231.05,115.3644576347615,267680.4583333333,13.92418122891874,0.0,1300.533333333335,6.59
2002-06-01,6.47,6.69,6.47,23245.083333333,23245.083333333,18349.225,42269.666666667,68034.25,9595.6,68.7,64.4,60.5,59.3,80.1,71.0,68.7,60.5,80.1,64.4,59.3,71.0,48.9,67.4,80.1,68.2,61.0,80.1,53.3,63.3,80.1,67.6,63.4,80.1,51.8,62.8,71.0,69.9,72.5,71.0,56.5,76.8,71.0,68.0,63.0,71.0,64.4,68.7,59.3,60.5,71.0,80.1,59.633333333333,58.8,61.9,62.766666666667,74.4,76.566666666667,62.616666666667,63.75,61.916666666667,61.933333333333,65.8,64.616666666667,58.041666666667,58.058333333333,59.775,59.583333333333,56.408333333333,56.241666666667,1226.15,1274.1816666667,866.98416666667,1226.15,286380.66666667,2729.3666666667,104687.49238911002,118058.85517507247,80531.75603386271,51181.2253897858,7.394923163669893,8.077574127600124,8.899076863061772,136.52581039406942,60753.16239705504,65685.68979861293,169.28503536317365,4935879.977110874,27901.385324109782,867.1034143014386,90.00879262954906,1266.4598746435938,6890.43513444198,34577.040163931015,-0.1270582293464348,4935880.009217476,80490.93387575108,7771840.7997477185,4935879.997516103,40295.30564697836,7721314.79583703,33.96102971572975,104137.34076369098,117291.51332816634,81992.32313887213,51776.09211136847,7.320008426353476,8.027706570518635,8.841415883525661,136.6390928161932,60555.78387434821,65384.6839382276,172.47637016173223,4890318.73412047,28035.700420086403,867.6334086536383,91.66905200759982,1241.9036844418454,7011.737955169447,34470.61459052991,-3.124320015287596,5048554.1589290565,79367.96985307614,7765983.806944008,4748671.761271342,41060.01279413194,7714534.801925924,33.95393708287935,279643.7,13511.0,9521.7,73.7,121.4543435368434,6.47,95.7,1226.15,117.18844591353636,269344.2416666667,14.610767513584303,0.0,919.1000000000004,6.57
2002-07-01,6.48,6.69,6.48,23180.1,23180.1,18508.816666667,42794.0,69218.5,9661.4,57.0,51.0,58.7,54.3,80.1,71.0,57.0,58.7,80.1,51.0,54.3,71.0,68.7,60.5,80.1,58.8,60.4,80.1,81.4,60.0,80.1,52.8,54.3,80.1,64.4,59.3,71.0,62.7,63.6,71.0,78.4,55.6,71.0,47.0,50.6,71.0,51.0,57.0,54.3,58.7,71.0,80.1,55.733333333333,58.2,58.8,62.2,74.4,76.566666666667,58.05,59.683333333333,61.7,61.716666666667,65.8,64.616666666667,58.375,58.408333333333,60.083333333333,59.95,56.408333333333,56.241666666667,1221.25,1270.82,879.355,1221.25,288943.0,2770.9,101338.16271006325,118443.781155787,80802.39469393788,51295.95946173845,7.343971864745511,8.021761256987048,8.82288619347366,137.02333555630705,59428.30897767109,65833.85551128675,169.37976451093516,4935879.963806417,27901.39066475593,867.1115996357358,90.00956376355089,1266.456695680594,6890.431074700485,34577.043347884835,-0.1350058714800614,4935879.988384094,80490.92515544938,7771840.680678252,4935880.003130225,40295.3021302912,7721314.677167062,33.96897963990381,101281.05361770022,117365.66166381052,81881.92494111798,51731.099271766725,7.27608553340742,7.957992248995752,8.77559397933244,137.02354938315918,59428.49739427024,65412.22038341608,172.0733784165441,4880542.834957249,28063.342967993027,867.7434571879642,92.02167839040492,1236.7607920899643,7036.891824799801,34448.80889169343,-3.828776873101527,5072214.886580257,79135.88055272066,7764748.979310206,4719177.324466929,41218.02054105151,7713122.197602549,33.95848267535221,281374.9666666667,13524.666666666666,9535.333333333334,73.7,126.34878370415385,6.48,95.7,1221.25,119.25775386674655,271060.42777777783,15.305926810155292,0.0,800.9333333333325,6.58
